protein_id,dataset,aliases,go_terms,go_term_names_if_available,go_namespaces,non_generic_go_terms,neighbor_ids,weighted_degree,local_clustering,k_core_score,text_profile,evidence_richness,annotation_uncertainty,weighted_degree_norm,local_clustering_norm,k_core_score_norm,evidence_richness_norm,annotation_uncertainty_norm
YJL081C,krogan,,GO:0000790;GO:0000812;GO:0003682;GO:0004402;GO:0005634;GO:0006281;GO:0006325;GO:0006338;GO:0006355;GO:0006357;GO:0006974;GO:0016514;GO:0016573;GO:0031011;GO:0031493;GO:0032508;GO:0035267;GO:0042393;GO:0043044;GO:0043138;GO:0043967;GO:0051382,,,GO:0000790;GO:0000812;GO:0003682;GO:0004402;GO:0005634;GO:0006281;GO:0006325;GO:0006338;GO:0006355;GO:0006357;GO:0006974;GO:0016514;GO:0016573;GO:0031011;GO:0031493;GO:0032508;GO:0035267;GO:0042393;GO:0043044;GO:0043138;GO:0043967;GO:0051382,YAL011W;YBR231C;YDL002C;YDR334W;YEL018W;YEL044W;YER092W;YFL013C;YFL024C;YGR002C;YHR090C;YDR190C;YDR485C;YGL150C;YLR052W;YLR385C;YNL107W;YOR141C;YOR189W;YPL129W;YPL235W;YJR082C;YML041C;YNL059C;YNL136W;YOR244W;YPR023C,27.0,0.3247863247863248,8,YJL081C GO:0000790 GO:0000812 GO:0003682 GO:0004402 GO:0005634 GO:0006281 GO:0006325 GO:0006338 GO:0006355 GO:0006357 GO:0006974 GO:0016514 GO:0016573 GO:0031011 GO:0031493 GO:0032508 GO:0035267 GO:0042393 GO:0043044 GO:0043138 GO:0043967 GO:0051382,23,0.0,0.18705035971223022,0.3247863247863248,0.5,0.3384615384615385,0.0
YLR085C,krogan,,GO:0000812;GO:0005634;GO:0005737;GO:0006325;GO:0006338;GO:0031491;GO:0034399;GO:0043486,,,GO:0000812;GO:0005634;GO:0005737;GO:0006325;GO:0006338;GO:0031491;GO:0034399;GO:0043486,YAL011W;YDR334W;YLR385C;YML041C;YDR381W;YER168C;YGL252C;YLR058C;YLR187W;YLR259C,10.0,0.17777777777777778,6,YLR085C GO:0000812 GO:0005634 GO:0005737 GO:0006325 GO:0006338 GO:0031491 GO:0034399 GO:0043486,9,0.0,0.06474820143884892,0.17777777777777778,0.35714285714285715,0.12307692307692308,0.0
YML041C,krogan,,GO:0000812;GO:0005634;GO:0006325;GO:0006338;GO:0006623;GO:0031063;GO:0031491;GO:0042826;GO:0043486;GO:0046872,,,GO:0000812;GO:0005634;GO:0006325;GO:0006338;GO:0006623;GO:0031063;GO:0031491;GO:0042826;GO:0043486;GO:0046872,YAL011W;YBR231C;YDR190C;YDR227W;YDR334W;YDR485C;YJL081C;YJR009C;YLR085C;YLR385C;YNL107W;YPL235W;YGL252C,13.0,0.46153846153846156,8,YML041C GO:0000812 GO:0005634 GO:0006325 GO:0006338 GO:0006623 GO:0031063 GO:0031491 GO:0042826 GO:0043486 GO:0046872,11,0.0,0.08633093525179857,0.46153846153846156,0.5,0.15384615384615385,0.0
YPL235W,krogan,,GO:0000166;GO:0000492;GO:0000812;GO:0003678;GO:0004386;GO:0005524;GO:0005634;GO:0005654;GO:0005724;GO:0006281;GO:0006325;GO:0006338;GO:0006357;GO:0006364;GO:0006974;GO:0016573;GO:0016787;GO:0031011;GO:0032508;GO:0035267;GO:0043138;GO:0043139;GO:0043486;GO:0070209;GO:0097255,,,GO:0000166;GO:0000492;GO:0000812;GO:0003678;GO:0004386;GO:0005524;GO:0005634;GO:0005654;GO:0005724;GO:0006281;GO:0006325;GO:0006338;GO:0006357;GO:0006364;GO:0006974;GO:0016573;GO:0016787;GO:0031011;GO:0032508;GO:0035267;GO:0043138;GO:0043139;GO:0043486;GO:0070209;GO:0097255,YAL011W;YBR231C;YCR060W;YDL002C;YDR190C;YDR334W;YDR485C;YEL044W;YER092W;YFL013C;YGL150C;YGR002C;YGR173W;YJL081C;YLR052W;YLR170C;YLR385C;YML041C;YNL059C;YNL215W;YNL229C;YOR141C;YOR189W;YOR310C;YGR086C;YPL129W,26.0,0.27692307692307694,8,YPL235W GO:0000166 GO:0000492 GO:0000812 GO:0003678 GO:0004386 GO:0005524 GO:0005634 GO:0005654 GO:0005724 GO:0006281 GO:0006325 GO:0006338 GO:0006357 GO:0006364 GO:0006974 GO:0016573 GO:0016787 GO:0031011 GO:0032508 GO:0035267 GO:0043138 GO:0043139 GO:0043486 GO:0070209 GO:0097255,26,0.0,0.17985611510791366,0.27692307692307694,0.5,0.38461538461538464,0.0
YAL016W,krogan,,GO:0000159;GO:0004722;GO:0005634;GO:0005737;GO:0005816;GO:0005934;GO:0005935;GO:0006417;GO:0006470;GO:0007094;GO:0008287;GO:0019888;GO:0043332;GO:0043666,,,GO:0000159;GO:0004722;GO:0005634;GO:0005737;GO:0005816;GO:0005934;GO:0005935;GO:0006417;GO:0006470;GO:0007094;GO:0008287;GO:0019888;GO:0043332;GO:0043666,YDL134C;YDL188C;YGL190C;YGR161C;YML109W;YMR273C;YNL209W;YOR014W;YPL152W;YBR079C;YOR162C,11.0,0.12727272727272726,4,YAL016W GO:0000159 GO:0004722 GO:0005634 GO:0005737 GO:0005816 GO:0005934 GO:0005935 GO:0006417 GO:0006470 GO:0007094 GO:0008287 GO:0019888 GO:0043332 GO:0043666,15,0.0,0.07194244604316546,0.12727272727272726,0.21428571428571427,0.2153846153846154,0.0
YDL134C,krogan,,GO:0000082;GO:0000159;GO:0004721;GO:0004722;GO:0005634;GO:0005737;GO:0006417;GO:0006470;GO:0007015;GO:0007117;GO:0010494;GO:0016787;GO:0046872;GO:0070262;GO:2000786,,,GO:0000082;GO:0000159;GO:0004721;GO:0004722;GO:0005634;GO:0005737;GO:0006417;GO:0006470;GO:0007015;GO:0007117;GO:0010494;GO:0016787;GO:0046872;GO:0070262;GO:2000786,YAL016W;YER032W;YGL190C;YGL251C;YKL203C;YLR429W;YML109W;YMR273C;YOR386W;YPL004C,10.0,0.1111111111111111,4,YDL134C GO:0000082 GO:0000159 GO:0004721 GO:0004722 GO:0005634 GO:0005737 GO:0006417 GO:0006470 GO:0007015 GO:0007117 GO:0010494 GO:0016787 GO:0046872 GO:0070262 GO:2000786,16,0.0,0.06474820143884892,0.1111111111111111,0.21428571428571427,0.23076923076923078,0.0
YDL188C,krogan,,GO:0000082;GO:0000780;GO:0004721;GO:0004722;GO:0006417;GO:0006470;GO:0007015;GO:0007117;GO:0016787;GO:0034399;GO:0046872;GO:0070262;GO:2000198;GO:2000786,,,GO:0000082;GO:0000780;GO:0004721;GO:0004722;GO:0006417;GO:0006470;GO:0007015;GO:0007117;GO:0016787;GO:0034399;GO:0046872;GO:0070262;GO:2000198;GO:2000786,YAL016W;YGL190C;YKL028W;YKR062W;YMR273C,5.0,0.3,3,YDL188C GO:0000082 GO:0000780 GO:0004721 GO:0004722 GO:0006417 GO:0006470 GO:0007015 GO:0007117 GO:0016787 GO:0034399 GO:0046872 GO:0070262 GO:2000198 GO:2000786,15,0.0,0.02877697841726619,0.3,0.14285714285714285,0.2153846153846154,0.0
YGL190C,krogan,,GO:0000159;GO:0000329;GO:0001100;GO:0005634;GO:0005737;GO:0005829;GO:0005934;GO:0005935;GO:0006470;GO:0007049;GO:0010971;GO:0016237;GO:0019888;GO:0043332;GO:0043666;GO:0044818;GO:0045143;GO:0061586;GO:0070262;GO:0090266;GO:1900182;GO:1905477;GO:2000786,,,GO:0000159;GO:0000329;GO:0001100;GO:0005634;GO:0005737;GO:0005829;GO:0005934;GO:0005935;GO:0006470;GO:0007049;GO:0010971;GO:0016237;GO:0019888;GO:0043332;GO:0043666;GO:0044818;GO:0045143;GO:0061586;GO:0070262;GO:0090266;GO:1900182;GO:1905477;GO:2000786,YAL016W;YDL134C;YDL188C;YML109W;YMR304W;YOR162C,6.0,0.3333333333333333,4,YGL190C GO:0000159 GO:0000329 GO:0001100 GO:0005634 GO:0005737 GO:0005829 GO:0005934 GO:0005935 GO:0006470 GO:0007049 GO:0010971 GO:0016237 GO:0019888 GO:0043332 GO:0043666 GO:0044818 GO:0045143 GO:0061586 GO:0070262 GO:0090266 GO:1900182 GO:1905477 GO:2000786,24,0.0,0.03597122302158273,0.3333333333333333,0.21428571428571427,0.35384615384615387,0.0
YGR161C,krogan,,GO:0005634;GO:0005737,,,GO:0005634;GO:0005737,YAL016W;YJL098W,2.0,0.0,2,YGR161C GO:0005634 GO:0005737,3,0.6,0.007194244604316547,0.0,0.07142857142857142,0.03076923076923077,0.6
YML109W,krogan,,GO:0000183;GO:0001302;GO:0005737;GO:0005934;GO:0005935;GO:0006342;GO:0010971;GO:0030010;GO:0030428;GO:0032880,,,GO:0000183;GO:0001302;GO:0005737;GO:0005934;GO:0005935;GO:0006342;GO:0010971;GO:0030010;GO:0030428;GO:0032880,YAL016W;YDL134C;YGL190C;YML131W,4.0,0.5,4,YML109W GO:0000183 GO:0001302 GO:0005737 GO:0005934 GO:0005935 GO:0006342 GO:0010971 GO:0030010 GO:0030428 GO:0032880,11,0.0,0.02158273381294964,0.5,0.21428571428571427,0.15384615384615385,0.0
YMR273C,krogan,,GO:0000131;GO:0001302;GO:0004864;GO:0005737;GO:0005934;GO:0005935;GO:0006342;GO:0006406;GO:0010971;GO:0030010;GO:0030428;GO:0032515;GO:0032880;GO:0051028;GO:0071555,,,GO:0000131;GO:0001302;GO:0004864;GO:0005737;GO:0005934;GO:0005935;GO:0006342;GO:0006406;GO:0010971;GO:0030010;GO:0030428;GO:0032515;GO:0032880;GO:0051028;GO:0071555,YAL016W;YDL134C;YDL188C,3.0,0.6666666666666666,3,YMR273C GO:0000131 GO:0001302 GO:0004864 GO:0005737 GO:0005934 GO:0005935 GO:0006342 GO:0006406 GO:0010971 GO:0030010 GO:0030428 GO:0032515 GO:0032880 GO:0051028 GO:0071555,16,0.0,0.014388489208633094,0.6666666666666666,0.14285714285714285,0.23076923076923078,0.0
YNL209W,krogan,,GO:0000054;GO:0000166;GO:0002181;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0005844;GO:0005886;GO:0006364;GO:0006412;GO:0006415;GO:0006450;GO:0006452;GO:0006986;GO:0010494;GO:0016192;GO:0016787;GO:0016887;GO:0031072;GO:0034620;GO:0042026;GO:0042149;GO:0044183;GO:0051082;GO:0051083;GO:0051085;GO:0051787,,,GO:0000054;GO:0000166;GO:0002181;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0005844;GO:0005886;GO:0006364;GO:0006412;GO:0006415;GO:0006450;GO:0006452;GO:0006986;GO:0010494;GO:0016192;GO:0016787;GO:0016887;GO:0031072;GO:0034620;GO:0042026;GO:0042149;GO:0044183;GO:0051082;GO:0051083;GO:0051085;GO:0051787,YAL016W;YBR135W;YBR155W;YBR169C;YCL014W;YER071C;YGR104C;YHR013C;YHR121W;YIL071C;YJL095W;YKL047W;YKR048C;YLR320W;YMR031C;YMR108W;YAL047C;YBL003C;YGR285C;YHR064C;YOL087C;YOR081C;YPL074W;YAL036C;YBR126C;YBR166C;YDR137W;YDR484W;YGR232W;YKL009W;YLR022C;YLR109W;YMR075W;YNL112W;YPR110C;YOR069W;YOR133W,37.0,0.021021021021021023,7,YNL209W GO:0000054 GO:0000166 GO:0002181 GO:0005524 GO:0005634 GO:0005737 GO:0005829 GO:0005844 GO:0005886 GO:0006364 GO:0006412 GO:0006415 GO:0006450 GO:0006452 GO:0006986 GO:0010494 GO:0016192 GO:0016787 GO:0016887 GO:0031072 GO:0034620 GO:0042026 GO:0042149 GO:0044183 GO:0051082 GO:0051083 GO:0051085 GO:0051787,29,0.0,0.2589928057553957,0.021021021021021023,0.42857142857142855,0.4307692307692308,0.0
YOR014W,krogan,,GO:0000159;GO:0000775;GO:0000776;GO:0000780;GO:0003677;GO:0005634;GO:0005737;GO:0005816;GO:0005829;GO:0005935;GO:0006281;GO:0006470;GO:0007165;GO:0019888;GO:0031107;GO:0031134;GO:0031578;GO:0031952;GO:0032186;GO:0034613;GO:0043666;GO:0051754;GO:0070199;GO:0072542;GO:2000786,,,GO:0000159;GO:0000775;GO:0000776;GO:0000780;GO:0003677;GO:0005634;GO:0005737;GO:0005816;GO:0005829;GO:0005935;GO:0006281;GO:0006470;GO:0007165;GO:0019888;GO:0031107;GO:0031134;GO:0031578;GO:0031952;GO:0032186;GO:0034613;GO:0043666;GO:0051754;GO:0070199;GO:0072542;GO:2000786,YAL016W;YGR123C;YLL001W,3.0,0.0,2,YOR014W GO:0000159 GO:0000775 GO:0000776 GO:0000780 GO:0003677 GO:0005634 GO:0005737 GO:0005816 GO:0005829 GO:0005935 GO:0006281 GO:0006470 GO:0007165 GO:0019888 GO:0031107 GO:0031134 GO:0031578 GO:0031952 GO:0032186 GO:0034613 GO:0043666 GO:0051754 GO:0070199 GO:0072542 GO:2000786,26,0.0,0.014388489208633094,0.0,0.07142857142857142,0.38461538461538464,0.0
YPL152W,krogan,,GO:0000159;GO:0000413;GO:0003755;GO:0005634;GO:0005737;GO:0006970;GO:0007052;GO:0008160;GO:0016853;GO:0019211;GO:0019888;GO:0043085;GO:0043666,,,GO:0000159;GO:0000413;GO:0003755;GO:0005634;GO:0005737;GO:0006970;GO:0007052;GO:0008160;GO:0016853;GO:0019211;GO:0019888;GO:0043085;GO:0043666,YAL016W,1.0,0.0,1,YPL152W GO:0000159 GO:0000413 GO:0003755 GO:0005634 GO:0005737 GO:0006970 GO:0007052 GO:0008160 GO:0016853 GO:0019211 GO:0019888 GO:0043085 GO:0043666,14,0.0,0.0,0.0,0.0,0.2,0.0
YAL017W,krogan,,GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006417;GO:0006468;GO:0016301;GO:0016310;GO:0016740;GO:0035556;GO:0045719;GO:0060917,,,GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006417;GO:0006468;GO:0016301;GO:0016310;GO:0016740;GO:0035556;GO:0045719;GO:0060917,YLR150W;YCR020W-B;YDL100C;YNL247W;YOR196C;YPR034W,6.0,0.06666666666666667,3,YAL017W GO:0000166 GO:0004672 GO:0004674 GO:0005524 GO:0005634 GO:0005737 GO:0005829 GO:0006417 GO:0006468 GO:0016301 GO:0016310 GO:0016740 GO:0035556 GO:0045719 GO:0060917,16,0.0,0.03597122302158273,0.06666666666666667,0.14285714285714285,0.23076923076923078,0.0
YAL019W,krogan,,GO:0000122;GO:0000166;GO:0000183;GO:0000729;GO:0000775;GO:0000781;GO:0003677;GO:0003678;GO:0003682;GO:0004386;GO:0005524;GO:0005634;GO:0005694;GO:0005739;GO:0006281;GO:0006325;GO:0006338;GO:0006348;GO:0006974;GO:0008094;GO:0016584;GO:0016787;GO:0030466;GO:0031507;GO:0031934;GO:0032508;GO:0042766;GO:0043044;GO:0070829,,,GO:0000122;GO:0000166;GO:0000183;GO:0000729;GO:0000775;GO:0000781;GO:0003677;GO:0003678;GO:0003682;GO:0004386;GO:0005524;GO:0005634;GO:0005694;GO:0005739;GO:0006281;GO:0006325;GO:0006338;GO:0006348;GO:0006974;GO:0008094;GO:0016584;GO:0016787;GO:0030466;GO:0031507;GO:0031934;GO:0032508;GO:0042766;GO:0043044;GO:0070829,YAL026C;YIL035C;YDL097C;YDL147W;YFR052W;YJR119C;YLR027C,7.0,0.14285714285714285,4,YAL019W GO:0000122 GO:0000166 GO:0000183 GO:0000729 GO:0000775 GO:0000781 GO:0003677 GO:0003678 GO:0003682 GO:0004386 GO:0005524 GO:0005634 GO:0005694 GO:0005739 GO:0006281 GO:0006325 GO:0006338 GO:0006348 GO:0006974 GO:0008094 GO:0016584 GO:0016787 GO:0030466 GO:0031507 GO:0031934 GO:0032508 GO:0042766 GO:0043044 GO:0070829,30,0.0,0.04316546762589928,0.14285714285714285,0.21428571428571427,0.4461538461538462,0.0
YAL026C,krogan,,GO:0000166;GO:0000287;GO:0000749;GO:0005524;GO:0005783;GO:0005794;GO:0005802;GO:0005886;GO:0006886;GO:0006892;GO:0006897;GO:0015914;GO:0016020;GO:0016021;GO:0032456;GO:0045332;GO:0090555;GO:0140326;GO:0140331;GO:0140345;GO:0140346;GO:1990530,,,GO:0000166;GO:0000287;GO:0000749;GO:0005524;GO:0005783;GO:0005794;GO:0005802;GO:0005886;GO:0006886;GO:0006892;GO:0006897;GO:0015914;GO:0016020;GO:0016021;GO:0032456;GO:0045332;GO:0090555;GO:0140326;GO:0140331;GO:0140345;GO:0140346;GO:1990530,YAL019W;YML069W;YDL019C;YDR054C;YKL010C,5.0,0.0,4,YAL026C GO:0000166 GO:0000287 GO:0000749 GO:0005524 GO:0005783 GO:0005794 GO:0005802 GO:0005886 GO:0006886 GO:0006892 GO:0006897 GO:0015914 GO:0016020 GO:0016021 GO:0032456 GO:0045332 GO:0090555 GO:0140326 GO:0140331 GO:0140345 GO:0140346 GO:1990530,23,0.0,0.02877697841726619,0.0,0.21428571428571427,0.3384615384615385,0.0
YIL035C,krogan,,GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005634;GO:0005829;GO:0005956;GO:0006356;GO:0006359;GO:0006468;GO:0006974;GO:0007535;GO:0016301;GO:0016310;GO:0016740;GO:0018105;GO:0018107;GO:0034456;GO:0051726,,,GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005634;GO:0005829;GO:0005956;GO:0006356;GO:0006359;GO:0006468;GO:0006974;GO:0007535;GO:0016301;GO:0016310;GO:0016740;GO:0018105;GO:0018107;GO:0034456;GO:0051726,YAL019W;YBL003C;YBR279W;YDR043C;YER133W;YER164W;YGL137W;YGL207W;YGR063C;YGR090W;YHR131C;YBR088C;YCL031C;YGL019W;YKL088W;YLR109W;YML069W;YMR230W;YNL149C;YOL054W;YOR039W;YOR054C;YOR061W;YIL063C;YJL044C;YJL115W;YKL160W;YLR362W;YLR387C;YLR418C;YNL031C;YNL088W;YOL088C;YPR103W;YBR231C;YBR143C;YMR154C;YNL030W;YOL145C;YOR052C,40.0,0.06794871794871794,8,YIL035C GO:0000166 GO:0004672 GO:0004674 GO:0005524 GO:0005634 GO:0005829 GO:0005956 GO:0006356 GO:0006359 GO:0006468 GO:0006974 GO:0007535 GO:0016301 GO:0016310 GO:0016740 GO:0018105 GO:0018107 GO:0034456 GO:0051726,20,0.0,0.2805755395683453,0.06794871794871794,0.5,0.2923076923076923,0.0
YAL021C,krogan,,GO:0000076;GO:0000175;GO:0000288;GO:0000289;GO:0000932;GO:0003723;GO:0004518;GO:0004527;GO:0004535;GO:0005634;GO:0005737;GO:0006260;GO:0006357;GO:0006368;GO:0007089;GO:0016593;GO:0016787;GO:0030014;GO:0030015;GO:0032968;GO:0046872;GO:0048478;GO:0090305;GO:0090503,,,GO:0000076;GO:0000175;GO:0000288;GO:0000289;GO:0000932;GO:0003723;GO:0004518;GO:0004527;GO:0004535;GO:0005634;GO:0005737;GO:0006260;GO:0006357;GO:0006368;GO:0007089;GO:0016593;GO:0016787;GO:0030014;GO:0030015;GO:0032968;GO:0046872;GO:0048478;GO:0090305;GO:0090503,YCR093W;YDR252W;YNR052C;YGR134W;YNL288W,5.0,0.2,3,YAL021C GO:0000076 GO:0000175 GO:0000288 GO:0000289 GO:0000932 GO:0003723 GO:0004518 GO:0004527 GO:0004535 GO:0005634 GO:0005737 GO:0006260 GO:0006357 GO:0006368 GO:0007089 GO:0016593 GO:0016787 GO:0030014 GO:0030015 GO:0032968 GO:0046872 GO:0048478 GO:0090305 GO:0090503,25,0.0,0.02877697841726619,0.2,0.14285714285714285,0.36923076923076925,0.0
YCR093W,krogan,,GO:0000288;GO:0000289;GO:0000749;GO:0000932;GO:0001671;GO:0005634;GO:0005737;GO:0006357;GO:0006368;GO:0006417;GO:0007124;GO:0010607;GO:0017148;GO:0030015;GO:0032781;GO:0032968;GO:0051726;GO:0060090,,,GO:0000288;GO:0000289;GO:0000749;GO:0000932;GO:0001671;GO:0005634;GO:0005737;GO:0006357;GO:0006368;GO:0006417;GO:0007124;GO:0010607;GO:0017148;GO:0030015;GO:0032781;GO:0032968;GO:0051726;GO:0060090,YAL021C;YIL075C;YNL288W;YOR209C,4.0,0.16666666666666666,3,YCR093W GO:0000288 GO:0000289 GO:0000749 GO:0000932 GO:0001671 GO:0005634 GO:0005737 GO:0006357 GO:0006368 GO:0006417 GO:0007124 GO:0010607 GO:0017148 GO:0030015 GO:0032781 GO:0032968 GO:0051726 GO:0060090,19,0.0,0.02158273381294964,0.16666666666666666,0.14285714285714285,0.27692307692307694,0.0
YDR252W,krogan,,GO:0005634;GO:0005737;GO:0005829;GO:0005854;GO:0006620;GO:0015031;GO:0030015;GO:0042788;GO:0051082,,,GO:0005634;GO:0005737;GO:0005829;GO:0005854;GO:0006620;GO:0015031;GO:0030015;GO:0042788;GO:0051082,YAL021C;YGR134W;YJR011C,3.0,0.6666666666666666,3,YDR252W GO:0005634 GO:0005737 GO:0005829 GO:0005854 GO:0006620 GO:0015031 GO:0030015 GO:0042788 GO:0051082,10,0.0,0.014388489208633094,0.6666666666666666,0.14285714285714285,0.13846153846153847,0.0
YNR052C,krogan,,GO:0000175;GO:0000289;GO:0000932;GO:0003676;GO:0003723;GO:0004518;GO:0004527;GO:0004535;GO:0005634;GO:0005737;GO:0006368;GO:0016787;GO:0017148;GO:0030014;GO:0030015;GO:0032968;GO:0043332;GO:0043928;GO:0046872;GO:0090305;GO:0090503,,,GO:0000175;GO:0000289;GO:0000932;GO:0003676;GO:0003723;GO:0004518;GO:0004527;GO:0004535;GO:0005634;GO:0005737;GO:0006368;GO:0016787;GO:0017148;GO:0030014;GO:0030015;GO:0032968;GO:0043332;GO:0043928;GO:0046872;GO:0090305;GO:0090503,YAL021C;YDR212W;YGR086C;YHR193C,4.0,0.0,3,YNR052C GO:0000175 GO:0000289 GO:0000932 GO:0003676 GO:0003723 GO:0004518 GO:0004527 GO:0004535 GO:0005634 GO:0005737 GO:0006368 GO:0016787 GO:0017148 GO:0030014 GO:0030015 GO:0032968 GO:0043332 GO:0043928 GO:0046872 GO:0090305 GO:0090503,22,0.0,0.02158273381294964,0.0,0.14285714285714285,0.3230769230769231,0.0
YAL024C,krogan,,GO:0005085;GO:0005088;GO:0005737;GO:0005933;GO:0007049;GO:0007264;GO:0016192;GO:0031536;GO:0031578;GO:0051301;GO:0061510,,,GO:0005085;GO:0005088;GO:0005737;GO:0005933;GO:0007049;GO:0007264;GO:0016192;GO:0031536;GO:0031578;GO:0051301;GO:0061510,YNL312W;YPR140W,2.0,0.0,1,YAL024C GO:0005085 GO:0005088 GO:0005737 GO:0005933 GO:0007049 GO:0007264 GO:0016192 GO:0031536 GO:0031578 GO:0051301 GO:0061510,12,0.0,0.007194244604316547,0.0,0.0,0.16923076923076924,0.0
YNL312W,krogan,,GO:0000722;GO:0000724;GO:0000781;GO:0000794;GO:0003676;GO:0003677;GO:0003690;GO:0003697;GO:0005634;GO:0005662;GO:0006260;GO:0006265;GO:0006268;GO:0006281;GO:0006289;GO:0006310;GO:0006312;GO:0007004;GO:0007131;GO:0010833;GO:0016567;GO:0030491;GO:0035861;GO:0043565;GO:0045184,,,GO:0000722;GO:0000724;GO:0000781;GO:0000794;GO:0003676;GO:0003677;GO:0003690;GO:0003697;GO:0005634;GO:0005662;GO:0006260;GO:0006265;GO:0006268;GO:0006281;GO:0006289;GO:0006310;GO:0006312;GO:0007004;GO:0007131;GO:0010833;GO:0016567;GO:0030491;GO:0035861;GO:0043565;GO:0045184,YAL024C;YAR007C;YDR499W;YFL014W;YHR164C;YHR204W;YJL173C;YFR037C,8.0,0.14285714285714285,3,YNL312W GO:0000722 GO:0000724 GO:0000781 GO:0000794 GO:0003676 GO:0003677 GO:0003690 GO:0003697 GO:0005634 GO:0005662 GO:0006260 GO:0006265 GO:0006268 GO:0006281 GO:0006289 GO:0006310 GO:0006312 GO:0007004 GO:0007131 GO:0010833 GO:0016567 GO:0030491 GO:0035861 GO:0043565 GO:0045184,26,0.0,0.050359712230215826,0.14285714285714285,0.14285714285714285,0.38461538461538464,0.0
YML069W,krogan,,GO:0000790;GO:0003677;GO:0003682;GO:0005634;GO:0005694;GO:0006260;GO:0006261;GO:0006281;GO:0006974;GO:0031298;GO:0031491;GO:0034724;GO:0035101;GO:0042393;GO:0045899,,,GO:0000790;GO:0003677;GO:0003682;GO:0005634;GO:0005694;GO:0006260;GO:0006261;GO:0006281;GO:0006974;GO:0031298;GO:0031491;GO:0034724;GO:0035101;GO:0042393;GO:0045899,YAL026C;YBL002W;YBL003C;YBR009C;YBR010W;YBR279W;YDR224C;YDR225W;YGL207W;YIL035C;YKR048C;YLR249W;YLR410W;YNL031C;YOL108C;YAR042W;YDR108W;YGL244W;YER164W;YGR071C;YKL007W;YML107C;YNL088W;YOL006C;YOL145C;YOR039W;YOR061W;YOR123C;YPR171W;YNL030W;YOL013C,31.0,0.14623655913978495,8,YML069W GO:0000790 GO:0003677 GO:0003682 GO:0005634 GO:0005694 GO:0006260 GO:0006261 GO:0006281 GO:0006974 GO:0031298 GO:0031491 GO:0034724 GO:0035101 GO:0042393 GO:0045899,16,0.0,0.2158273381294964,0.14623655913978495,0.5,0.23076923076923078,0.0
YAL027W,krogan,,GO:0000736;GO:0005634;GO:0006281;GO:0006974;GO:0032079;GO:0070336;GO:0070337;GO:0070338,,,GO:0000736;GO:0005634;GO:0006281;GO:0006974;GO:0032079;GO:0070336;GO:0070337;GO:0070338,YCR009C;YCR028C-A;YDL014W;YDR381W;YDR388W;YGL106W;YIL095W;YIL105C;YLL018C;YLR429W;YML095C;YNL106C;YOR294W;YPL004C;YPL022W;YPL146C;YPR171W;YER049W;YMR128W,19.0,0.11695906432748537,8,YAL027W GO:0000736 GO:0005634 GO:0006281 GO:0006974 GO:0032079 GO:0070336 GO:0070337 GO:0070338,9,0.0,0.12949640287769784,0.11695906432748537,0.5,0.12307692307692308,0.0
YCR009C,krogan,,GO:0000747;GO:0005737;GO:0005829;GO:0005856;GO:0005937;GO:0006897;GO:0006970;GO:0007015;GO:0008092;GO:0008289;GO:0030036;GO:0030479;GO:0031097;GO:0031532;GO:0042594;GO:0043332;GO:0045121;GO:0051666;GO:0060988;GO:0097320;GO:1990528,,,GO:0000747;GO:0005737;GO:0005829;GO:0005856;GO:0005937;GO:0006897;GO:0006970;GO:0007015;GO:0008092;GO:0008289;GO:0030036;GO:0030479;GO:0031097;GO:0031532;GO:0042594;GO:0043332;GO:0045121;GO:0051666;GO:0060988;GO:0097320;GO:1990528,YAL027W;YBL071W-A;YBR108W;YCR002C;YCR008W;YDR381W;YDR388W;YGR086C;YLR429W;YPL249C;YCR043C;YEL037C;YER116C;YHR042W;YIL148W;YJR032W;YLR218C;YML011C;YOL098C;YPR062W;YPR161C;YMR229C,22.0,0.16017316017316016,8,YCR009C GO:0000747 GO:0005737 GO:0005829 GO:0005856 GO:0005937 GO:0006897 GO:0006970 GO:0007015 GO:0008092 GO:0008289 GO:0030036 GO:0030479 GO:0031097 GO:0031532 GO:0042594 GO:0043332 GO:0045121 GO:0051666 GO:0060988 GO:0097320 GO:1990528,22,0.0,0.1510791366906475,0.16017316017316016,0.5,0.3230769230769231,0.0
