dataset,candidate_id,source,protein_id,candidate_score,core_protein,rank_within_candidate
krogan,77,mcl,YNL248C,0.0,,0
krogan,77,mcl,YFR028C,0.0,,0
krogan,77,mcl,YJR063W,0.0,,0
krogan,77,mcl,YHR143W-A,0.0,,0
krogan,77,mcl,YDR156W,0.0,,0
krogan,77,mcl,YJL148W,0.0,,0
krogan,77,mcl,YNL113W,0.0,,0
krogan,77,mcl,YPR010C,0.0,,0
krogan,77,mcl,YOR341W,0.0,,0
krogan,78,mcl,YHR090C,0.0,,0
krogan,78,mcl,YDR359C,0.0,,0
krogan,78,mcl,YPR031W,0.0,,0
krogan,78,mcl,YBL052C,0.0,,0
krogan,78,mcl,YFL024C,0.0,,0
krogan,78,mcl,YOR244W,0.0,,0
krogan,78,mcl,YJR082C,0.0,,0
krogan,78,mcl,YEL018W,0.0,,0
krogan,78,mcl,YNL136W,0.0,,0
krogan,78,mcl,YPR023C,0.0,,0
krogan,78,mcl,YHR099W,0.0,,0
krogan,79,mcl,YBL056W,0.0,,0
krogan,79,mcl,YLR240W,0.0,,0
krogan,80,mcl,YBL058W,0.0,,0
krogan,80,mcl,YPL133C,0.0,,0
krogan,80,mcl,YOR342C,0.0,,0
krogan,80,mcl,YJR098C,0.0,,0
krogan,81,mcl,YCR084C,0.0,,0
krogan,81,mcl,YDR330W,0.0,,0
krogan,81,mcl,YFL044C,0.0,,0
krogan,81,mcl,YLR377C,0.0,,0
krogan,81,mcl,YGR048W,0.0,,0
krogan,81,mcl,YKL213C,0.0,,0
krogan,81,mcl,YDL190C,0.0,,0
krogan,81,mcl,YDL126C,0.0,,0
krogan,81,mcl,YBR273C,0.0,,0
krogan,81,mcl,YGL108C,0.0,,0
krogan,81,mcl,YBR170C,0.0,,0
krogan,82,mcl,YDR234W,0.0,,0
krogan,82,mcl,YHR064C,0.0,,0
krogan,83,mcl,YER098W,0.0,,0
krogan,83,mcl,YBL067C,0.0,,0
krogan,83,mcl,YOL087C,0.0,,0
krogan,84,mcl,YNL062C,0.0,,0
krogan,84,mcl,YER030W,0.0,,0
krogan,84,mcl,YJL125C,0.0,,0
krogan,85,mcl,YML105C,0.0,,0
krogan,85,mcl,YCR090C,0.0,,0
krogan,86,mcl,YBL071W-A,0.0,,0
krogan,86,mcl,YAL020C,0.0,,0
krogan,87,mcl,YOR133W,0.0,,0
krogan,87,mcl,YDR385W,0.0,,0
krogan,87,mcl,YGR187C,0.0,,0
krogan,87,mcl,YJL046W,0.0,,0
krogan,87,mcl,YMR315W,0.0,,0
krogan,87,mcl,YER023W,0.0,,0
krogan,88,mcl,YEL037C,0.0,,0
krogan,88,mcl,YPL096W,0.0,,0
krogan,89,mcl,YER001W,0.0,,0
krogan,89,mcl,YKL191W,0.0,,0
krogan,89,mcl,YIL103W,0.0,,0
krogan,90,mcl,YGR200C,0.0,,0
krogan,90,mcl,YKL110C,0.0,,0
krogan,90,mcl,YPL101W,0.0,,0
krogan,90,mcl,YLR384C,0.0,,0
krogan,90,mcl,YHR187W,0.0,,0
krogan,90,mcl,YPL086C,0.0,,0
krogan,91,mcl,YBR055C,0.0,,0
krogan,91,mcl,YHR165C,0.0,,0
krogan,91,mcl,YDL085C-A,0.0,,0
krogan,91,mcl,YOR308C,0.0,,0
krogan,91,mcl,YDR473C,0.0,,0
krogan,91,mcl,YER172C,0.0,,0
krogan,91,mcl,YGR091W,0.0,,0
krogan,92,mcl,YGR037C,0.0,,0
krogan,92,mcl,YLL019C,0.0,,0
krogan,92,mcl,YFL026W,0.0,,0
krogan,92,mcl,YOL152W,0.0,,0
krogan,92,mcl,YLR359W,0.0,,0
krogan,92,mcl,YBL079W,0.0,,0
krogan,93,mcl,YOR242C,0.0,,0
krogan,93,mcl,YFR036W,0.0,,0
krogan,93,mcl,YLR127C,0.0,,0
krogan,93,mcl,YIR025W,0.0,,0
krogan,93,mcl,YHR166C,0.0,,0
krogan,93,mcl,YKL022C,0.0,,0
krogan,93,mcl,YGL240W,0.0,,0
krogan,93,mcl,YNL172W,0.0,,0
krogan,93,mcl,YDR118W,0.0,,0
krogan,93,mcl,YBL084C,0.0,,0
krogan,94,mcl,YML124C,0.0,,0
krogan,94,mcl,YBL086C,0.0,,0
krogan,94,mcl,YLR045C,0.0,,0
krogan,95,mcl,YMR287C,0.0,,0
krogan,95,mcl,YBR253W,0.0,,0
krogan,95,mcl,YGR104C,0.0,,0
krogan,95,mcl,YBL093C,0.0,,0
krogan,95,mcl,YBR193C,0.0,,0
krogan,95,mcl,YHR041C,0.0,,0
krogan,95,mcl,YER022W,0.0,,0
krogan,95,mcl,YOR174W,0.0,,0
krogan,95,mcl,YHR058C,0.0,,0
krogan,95,mcl,YKR067W,0.0,,0
krogan,95,mcl,YNL236W,0.0,,0
krogan,95,mcl,YNL025C,0.0,,0
krogan,95,mcl,YGL025C,0.0,,0
krogan,95,mcl,YMR112C,0.0,,0
krogan,95,mcl,YDL005C,0.0,,0
krogan,95,mcl,YPR168W,0.0,,0
krogan,95,mcl,YOL051W,0.0,,0
krogan,95,mcl,YGL127C,0.0,,0
krogan,95,mcl,YOR192C,0.0,,0
krogan,95,mcl,YOL135C,0.0,,0
krogan,95,mcl,YLR071C,0.0,,0
krogan,95,mcl,YNR010W,0.0,,0
krogan,95,mcl,YDR308C,0.0,,0
krogan,95,mcl,YGL151W,0.0,,0
krogan,95,mcl,YPR070W,0.0,,0
krogan,96,mcl,YLR325C,0.0,,0
krogan,96,mcl,YER095W,0.0,,0
krogan,96,mcl,YJL051W,0.0,,0
krogan,96,mcl,YML032C,0.0,,0
krogan,96,mcl,YER069W,0.0,,0
krogan,96,mcl,YLL032C,0.0,,0
krogan,96,mcl,YHR121W,0.0,,0
krogan,97,mcl,YDR325W,0.0,,0
krogan,97,mcl,YLR272C,0.0,,0
krogan,97,mcl,YBL097W,0.0,,0
krogan,97,mcl,YFR031C,0.0,,0
krogan,97,mcl,YFR025C,0.0,,0
krogan,97,mcl,YLR086W,0.0,,0
krogan,98,mcl,YOL067C,0.0,,0
krogan,98,mcl,YBL103C,0.0,,0
krogan,99,mcl,YFR014C,0.0,,0
krogan,99,mcl,YBR109C,0.0,,0
krogan,99,mcl,YOL016C,0.0,,0
krogan,99,mcl,YGL242C,0.0,,0
krogan,99,mcl,YML057W,0.0,,0
krogan,99,mcl,YKL129C,0.0,,0
krogan,99,mcl,YKL190W,0.0,,0
krogan,99,mcl,YLR433C,0.0,,0
krogan,99,mcl,YMR109W,0.0,,0
krogan,100,mcl,YBR127C,0.0,,0
krogan,100,mcl,YJR069C,0.0,,0
krogan,100,mcl,YML121W,0.0,,0
krogan,100,mcl,YNL239W,0.0,,0
krogan,101,mcl,YCL040W,0.0,,0
krogan,101,mcl,YBR126C,0.0,,0
krogan,101,mcl,YML100W,0.0,,0
krogan,101,mcl,YDR074W,0.0,,0
krogan,101,mcl,YMR261C,0.0,,0
krogan,102,mcl,YEL056W,0.0,,0
krogan,102,mcl,YML065W,0.0,,0
krogan,102,mcl,YJL187C,0.0,,0
krogan,102,mcl,YLL004W,0.0,,0
krogan,102,mcl,YPL001W,0.0,,0
krogan,102,mcl,YPR162C,0.0,,0
krogan,102,mcl,YBR060C,0.0,,0
krogan,102,mcl,YNL261W,0.0,,0
krogan,102,mcl,YHR118C,0.0,,0
krogan,103,mcl,YGL229C,0.0,,0
krogan,103,mcl,YMR233W,0.0,,0
krogan,103,mcl,YLL022C,0.0,,0
krogan,103,mcl,YJR154W,0.0,,0
krogan,103,mcl,YER161C,0.0,,0
krogan,104,mcl,YMR284W,0.0,,0
krogan,104,mcl,YMR106C,0.0,,0
krogan,104,mcl,YIR019C,0.0,,0
krogan,104,mcl,YGR052W,0.0,,0
krogan,105,mcl,YNL290W,0.0,,0
krogan,105,mcl,YOR217W,0.0,,0
krogan,105,mcl,YJR068W,0.0,,0
krogan,105,mcl,YBR087W,0.0,,0
krogan,105,mcl,YOR144C,0.0,,0
krogan,105,mcl,YOL094C,0.0,,0
krogan,106,mcl,YER063W,0.0,,0
krogan,106,mcl,YGR081C,0.0,,0
krogan,106,mcl,YLR276C,0.0,,0
krogan,106,mcl,YER107C,0.0,,0
krogan,106,mcl,YJL122W,0.0,,0
krogan,106,mcl,YDR101C,0.0,,0
krogan,106,mcl,YMR308C,0.0,,0
krogan,107,mcl,YDL030W,0.0,,0
krogan,107,mcl,YJL203W,0.0,,0
krogan,107,mcl,YDL043C,0.0,,0
krogan,107,mcl,YLR011W,0.0,,0
krogan,107,mcl,YAL032C,0.0,,0
krogan,107,mcl,YGL174W,0.0,,0
krogan,107,mcl,YML049C,0.0,,0
krogan,107,mcl,YDR482C,0.0,,0
krogan,107,mcl,YCR063W,0.0,,0
krogan,107,mcl,YOR319W,0.0,,0
krogan,107,mcl,YMR288W,0.0,,0
krogan,107,mcl,YMR240C,0.0,,0
krogan,108,mcl,YDR058C,0.0,,0
krogan,108,mcl,YMR271C,0.0,,0
krogan,108,mcl,YPR052C,0.0,,0
krogan,108,mcl,YML106W,0.0,,0
krogan,109,mcl,YLR426W,0.0,,0
krogan,109,mcl,YGL122C,0.0,,0
krogan,109,mcl,YBR017C,0.0,,0
krogan,109,mcl,YOR374W,0.0,,0
krogan,110,mcl,YPL081W,0.0,,0
krogan,110,mcl,YBR189W,0.0,,0
krogan,111,mcl,YLR244C,0.0,,0
krogan,111,mcl,YBR030W,0.0,,0
krogan,112,mcl,YBR049C,0.0,,0
krogan,112,mcl,YDL197C,0.0,,0
krogan,112,mcl,YMR128W,0.0,,0
krogan,112,mcl,YCR047C,0.0,,0
krogan,113,mcl,YPL263C,0.0,,0
krogan,113,mcl,YKR054C,0.0,,0
krogan,113,mcl,YBR054W,0.0,,0
krogan,114,mcl,YBR057C,0.0,,0
krogan,114,mcl,YLL040C,0.0,,0
krogan,115,mcl,YBR058C,0.0,,0
krogan,115,mcl,YBR112C,0.0,,0
krogan,115,mcl,YKR049C,0.0,,0
krogan,116,mcl,YDL182W,0.0,,0
krogan,116,mcl,YGL203C,0.0,,0
krogan,116,mcl,YJR094W-A,0.0,,0
krogan,116,mcl,YDR500C,0.0,,0
krogan,117,mcl,YBR062C,0.0,,0
krogan,117,mcl,YMR083W,0.0,,0
krogan,117,mcl,YLR231C,0.0,,0
krogan,118,mcl,YBR067C,0.0,,0
krogan,118,mcl,YER151C,0.0,,0
krogan,119,mcl,YBL060W,0.0,,0
krogan,119,mcl,YAL023C,0.0,,0
krogan,119,mcl,YBR159W,0.0,,0
krogan,119,mcl,YJL047C,0.0,,0
krogan,119,mcl,YNR035C,0.0,,0
krogan,120,mcl,YKL095W,0.0,,0
krogan,120,mcl,YNR011C,0.0,,0
krogan,120,mcl,YMR213W,0.0,,0
krogan,120,mcl,YLR147C,0.0,,0
krogan,120,mcl,YOR159C,0.0,,0
krogan,121,mcl,YGR098C,0.0,,0
krogan,121,mcl,YLR005W,0.0,,0
krogan,121,mcl,YDR311W,0.0,,0
krogan,121,mcl,YDL108W,0.0,,0
krogan,121,mcl,YER168C,0.0,,0
krogan,121,mcl,YPR056W,0.0,,0
krogan,121,mcl,YPR025C,0.0,,0
krogan,121,mcl,YDR460W,0.0,,0
krogan,121,mcl,YER171W,0.0,,0
krogan,122,mcl,YCR060W,0.0,,0
krogan,122,mcl,YDR429C,0.0,,0
krogan,122,mcl,YPR041W,0.0,,0
krogan,122,mcl,YGL016W,0.0,,0
krogan,122,mcl,YMR309C,0.0,,0
krogan,122,mcl,YBR065C,0.0,,0
krogan,122,mcl,YHR034C,0.0,,0
krogan,122,mcl,YBR079C,0.0,,0
krogan,122,mcl,YOR361C,0.0,,0
krogan,122,mcl,YDR047W,0.0,,0
krogan,122,mcl,YDR408C,0.0,,0
krogan,123,mcl,YGL143C,0.0,,0
krogan,123,mcl,YJR007W,0.0,,0
krogan,123,mcl,YOR260W,0.0,,0
krogan,123,mcl,YGL064C,0.0,,0
krogan,123,mcl,YER025W,0.0,,0
krogan,123,mcl,YLR291C,0.0,,0
krogan,123,mcl,YDR211W,0.0,,0
krogan,123,mcl,YAR015W,0.0,,0
krogan,123,mcl,YGR083C,0.0,,0
krogan,123,mcl,YKR026C,0.0,,0
krogan,124,mcl,YOR347C,0.0,,0
krogan,124,mcl,YJR045C,0.0,,0
krogan,125,mcl,YGR285C,0.0,,0
krogan,125,mcl,YDR006C,0.0,,0
krogan,125,mcl,YLR192C,0.0,,0
krogan,126,mcl,YMR146C,0.0,,0
krogan,126,mcl,YPL105C,0.0,,0
krogan,127,mcl,YER020W,0.0,,0
krogan,127,mcl,YFL007W,0.0,,0
krogan,127,mcl,YFR048W,0.0,,0
krogan,127,mcl,YMR186W,0.0,,0
krogan,127,mcl,YLL026W,0.0,,0
krogan,127,mcl,YBL104C,0.0,,0
krogan,127,mcl,YDR463W,0.0,,0
krogan,127,mcl,YPL240C,0.0,,0
krogan,127,mcl,YDR214W,0.0,,0
krogan,127,mcl,YJR139C,0.0,,0
krogan,127,mcl,YOR027W,0.0,,0
krogan,127,mcl,YAL028W,0.0,,0
krogan,127,mcl,YDR510W,0.0,,0
krogan,127,mcl,YEL070W,0.0,,0
krogan,127,mcl,YDL048C,0.0,,0
krogan,127,mcl,YBL004W,0.0,,0
krogan,128,mcl,YEL039C,0.0,,0
krogan,128,mcl,YLR021W,0.0,,0
krogan,128,mcl,YPL144W,0.0,,0
krogan,128,mcl,YNL244C,0.0,,0
krogan,129,mcl,YDR065W,0.0,,0
krogan,129,mcl,YLR091W,0.0,,0
krogan,129,mcl,YLL033W,0.0,,0
krogan,129,mcl,YJL023C,0.0,,0
krogan,129,mcl,YPR116W,0.0,,0
krogan,130,mcl,YIL016W,0.0,,0
krogan,130,mcl,YDR392W,0.0,,0
krogan,130,mcl,YMR005W,0.0,,0
krogan,130,mcl,YPL011C,0.0,,0
krogan,130,mcl,YPL047W,0.0,,0
krogan,130,mcl,YDR448W,0.0,,0
krogan,130,mcl,YMR236W,0.0,,0
krogan,130,mcl,YPL167C,0.0,,0
krogan,130,mcl,YDR145W,0.0,,0
krogan,130,mcl,YGR274C,0.0,,0
krogan,130,mcl,YDR167W,0.0,,0
krogan,130,mcl,YLR055C,0.0,,0
krogan,130,mcl,YCL010C,0.0,,0
krogan,130,mcl,YPL254W,0.0,,0
krogan,130,mcl,YDR208W,0.0,,0
krogan,130,mcl,YMR223W,0.0,,0
krogan,130,mcl,YBR198C,0.0,,0
krogan,130,mcl,YDR176W,0.0,,0
krogan,130,mcl,YPL222W,0.0,,0
krogan,130,mcl,YGL112C,0.0,,0
krogan,130,mcl,YGL066W,0.0,,0
krogan,130,mcl,YGR252W,0.0,,0
krogan,130,mcl,YOR023C,0.0,,0
krogan,130,mcl,YDR406W,0.0,,0
krogan,130,mcl,YMR227C,0.0,,0
krogan,130,mcl,YOL148C,0.0,,0
krogan,130,mcl,YML015C,0.0,,0
krogan,130,mcl,YML098W,0.0,,0
krogan,130,mcl,YBR081C,0.0,,0
krogan,130,mcl,YDL059C,0.0,,0
krogan,131,mcl,YDR059C,0.0,,0
krogan,131,mcl,YBR082C,0.0,,0
krogan,131,mcl,YER068W,0.0,,0
krogan,132,mcl,YBR084W,0.0,,0
krogan,132,mcl,YDR251W,0.0,,0
krogan,132,mcl,YDL130W,0.0,,0
krogan,133,mcl,YNL065W,0.0,,0
krogan,133,mcl,YHR191C,0.0,,0
krogan,133,mcl,YMR078C,0.0,,0
krogan,133,mcl,YCL016C,0.0,,0
krogan,134,mcl,YDR087C,0.0,,0
krogan,134,mcl,YDR111C,0.0,,0
krogan,134,mcl,YLR032W,0.0,,0
krogan,135,mcl,YIL056W,0.0,,0
krogan,135,mcl,YEL026W,0.0,,0
krogan,136,mcl,YBL044W,0.0,,0
krogan,136,mcl,YER179W,0.0,,0
krogan,136,mcl,YLR051C,0.0,,0
krogan,136,mcl,YLR223C,0.0,,0
krogan,136,mcl,YMR224C,0.0,,0
krogan,137,mcl,YBR094W,0.0,,0
krogan,137,mcl,YNL118C,0.0,,0
krogan,137,mcl,YOL149W,0.0,,0
krogan,137,mcl,YEL015W,0.0,,0
krogan,138,mcl,YMR263W,0.0,,0
krogan,138,mcl,YBR095C,0.0,,0
krogan,138,mcl,YKL185W,0.0,,0
krogan,138,mcl,YIL084C,0.0,,0
krogan,138,mcl,YOL004W,0.0,,0
krogan,138,mcl,YGR263C,0.0,,0
krogan,138,mcl,YPL059W,0.0,,0
krogan,138,mcl,YMR075W,0.0,,0
krogan,138,mcl,YAL013W,0.0,,0
krogan,138,mcl,YPL181W,0.0,,0
krogan,138,mcl,YNL097C,0.0,,0
krogan,138,mcl,YPL139C,0.0,,0
krogan,138,mcl,YDL076C,0.0,,0
krogan,138,mcl,YNL330C,0.0,,0
krogan,139,mcl,YBR101C,0.0,,0
krogan,139,mcl,YGL099W,0.0,,0
krogan,139,mcl,YBR115C,0.0,,0
krogan,140,mcl,YKR029C,0.0,,0
krogan,140,mcl,YCR033W,0.0,,0
krogan,140,mcl,YIL112W,0.0,,0
krogan,140,mcl,YBR103W,0.0,,0
krogan,140,mcl,YOR279C,0.0,,0
krogan,140,mcl,YDR310C,0.0,,0
krogan,140,mcl,YOL068C,0.0,,0
krogan,141,mcl,YMR038C,0.0,,0
krogan,141,mcl,YDR155C,0.0,,0
krogan,141,mcl,YLR299W,0.0,,0
krogan,142,mcl,YBR107C,0.0,,0
krogan,142,mcl,YPR046W,0.0,,0
krogan,142,mcl,YDR383C,0.0,,0
krogan,142,mcl,YJR135C,0.0,,0
krogan,142,mcl,YDR318W,0.0,,0
krogan,142,mcl,YBR211C,0.0,,0
krogan,142,mcl,YLR315W,0.0,,0
krogan,142,mcl,YPL018W,0.0,,0
krogan,142,mcl,YLR381W,0.0,,0
krogan,142,mcl,YGR179C,0.0,,0
krogan,142,mcl,YGR006W,0.0,,0
krogan,143,mcl,YDR254W,0.0,,0
krogan,143,mcl,YNR062C,0.0,,0
krogan,143,mcl,YJL105W,0.0,,0
krogan,144,mcl,YBR125C,0.0,,0
krogan,144,mcl,YDR071C,0.0,,0
krogan,144,mcl,YER089C,0.0,,0
krogan,145,mcl,YPL201C,0.0,,0
krogan,145,mcl,YEL051W,0.0,,0
krogan,145,mcl,YDL185W,0.0,,0
krogan,145,mcl,YHR039C-A,0.0,,0
krogan,145,mcl,YGR020C,0.0,,0
krogan,145,mcl,YLR090W,0.0,,0
krogan,145,mcl,YMR264W,0.0,,0
krogan,145,mcl,YGL215W,0.0,,0
krogan,145,mcl,YMR027W,0.0,,0
krogan,145,mcl,YPR036W,0.0,,0
krogan,146,mcl,YPR045C,0.0,,0
krogan,146,mcl,YIL075C,0.0,,0
krogan,146,mcl,YGR232W,0.0,,0
krogan,146,mcl,YDR320C,0.0,,0
krogan,146,mcl,YDR394W,0.0,,0
krogan,146,mcl,YDL216C,0.0,,0
krogan,146,mcl,YHR200W,0.0,,0
krogan,146,mcl,YER041W,0.0,,0
krogan,146,mcl,YHR170W,0.0,,0
krogan,146,mcl,YDL007W,0.0,,0
krogan,146,mcl,YDR055W,0.0,,0
krogan,146,mcl,YPR108W,0.0,,0
krogan,146,mcl,YDR179C,0.0,,0
krogan,146,mcl,YOR259C,0.0,,0
krogan,146,mcl,YDR427W,0.0,,0
krogan,146,mcl,YDL036C,0.0,,0
krogan,146,mcl,YKL027W,0.0,,0
krogan,146,mcl,YMR191W,0.0,,0
krogan,146,mcl,YLR341W,0.0,,0
krogan,146,mcl,YIR012W,0.0,,0
krogan,146,mcl,YDR363W-A,0.0,,0
krogan,146,mcl,YFR004W,0.0,,0
krogan,146,mcl,YDL147W,0.0,,0
krogan,146,mcl,YKL145W,0.0,,0
krogan,146,mcl,YPR003C,0.0,,0
krogan,146,mcl,YGL048C,0.0,,0
krogan,146,mcl,YIL071C,0.0,,0
krogan,146,mcl,YFR010W,0.0,,0
krogan,146,mcl,YBR080C,0.0,,0
krogan,146,mcl,YAL042W,0.0,,0
krogan,146,mcl,YHR027C,0.0,,0
krogan,146,mcl,YOL022C,0.0,,0
krogan,146,mcl,YPR040W,0.0,,0
krogan,146,mcl,YBL054W,0.0,,0
krogan,146,mcl,YPL242C,0.0,,0
krogan,146,mcl,YDL097C,0.0,,0
krogan,146,mcl,YNL087W,0.0,,0
krogan,146,mcl,YDR328C,0.0,,0
krogan,146,mcl,YOR117W,0.0,,0
krogan,146,mcl,YMR025W,0.0,,0
krogan,146,mcl,YGL004C,0.0,,0
krogan,146,mcl,YGL141W,0.0,,0
krogan,146,mcl,YBL017C,0.0,,0
krogan,146,mcl,YOL117W,0.0,,0
krogan,146,mcl,YLR421C,0.0,,0
krogan,146,mcl,YOR261C,0.0,,0
krogan,147,mcl,YJR033C,0.0,,0
krogan,147,mcl,YDR202C,0.0,,0
krogan,148,mcl,YKL130C,0.0,,0
krogan,148,mcl,YBR130C,0.0,,0
krogan,149,mcl,YBR131W,0.0,,0
krogan,149,mcl,YML007W,0.0,,0
krogan,149,mcl,YGL124C,0.0,,0
krogan,150,mcl,YBR135W,0.0,,0
krogan,150,mcl,YPR120C,0.0,,0
krogan,150,mcl,YLR210W,0.0,,0
krogan,150,mcl,YLR079W,0.0,,0
krogan,150,mcl,YDL155W,0.0,,0
krogan,150,mcl,YLR187W,0.0,,0
krogan,150,mcl,YPR119W,0.0,,0
krogan,150,mcl,YBR160W,0.0,,0
krogan,151,mcl,YDR348C,0.0,,0
krogan,151,mcl,YLR176C,0.0,,0
krogan,151,mcl,YNR014W,0.0,,0
krogan,151,mcl,YDR099W,0.0,,0
krogan,152,mcl,YJL138C,0.0,,0
krogan,152,mcl,YBR283C,0.0,,0
krogan,152,mcl,YDR239C,0.0,,0
krogan,152,mcl,YLR023C,0.0,,0
krogan,152,mcl,YDR021W,0.0,,0
krogan,152,mcl,YGR041W,0.0,,0
krogan,152,mcl,YER036C,0.0,,0
krogan,153,mcl,YGL063W,0.0,,0
krogan,153,mcl,YLL050C,0.0,,0
krogan,154,mcl,YBR139W,0.0,,0
krogan,154,mcl,YIL045W,0.0,,0
krogan,154,mcl,YER062C,0.0,,0
krogan,154,mcl,YGL090W,0.0,,0
krogan,155,mcl,YBR044C,0.0,,0
krogan,155,mcl,YOR328W,0.0,,0
krogan,155,mcl,YKR042W,0.0,,0
krogan,155,mcl,YBR148W,0.0,,0
krogan,155,mcl,YIL069C,0.0,,0
krogan,155,mcl,YBL111C,0.0,,0
krogan,156,mcl,YBR149W,0.0,,0
krogan,156,mcl,YBL005W,0.0,,0
krogan,157,mcl,YLR106C,0.0,,0
krogan,157,mcl,YHR161C,0.0,,0
krogan,157,mcl,YBR150C,0.0,,0
krogan,158,mcl,YDL150W,0.0,,0
krogan,158,mcl,YKL179C,0.0,,0
krogan,158,mcl,YKL144C,0.0,,0
krogan,158,mcl,YOR116C,0.0,,0
krogan,158,mcl,YKR025W,0.0,,0
krogan,158,mcl,YOR207C,0.0,,0
krogan,158,mcl,YJL011C,0.0,,0
krogan,158,mcl,YDL144C,0.0,,0
krogan,158,mcl,YPR190C,0.0,,0
krogan,158,mcl,YDR005C,0.0,,0
krogan,158,mcl,YNL151C,0.0,,0
krogan,158,mcl,YFR008W,0.0,,0
krogan,158,mcl,YDR045C,0.0,,0
krogan,158,mcl,YDL078C,0.0,,0
krogan,158,mcl,YNL039W,0.0,,0
krogan,159,mcl,YFL023W,0.0,,0
krogan,159,mcl,YML094W,0.0,,0
krogan,159,mcl,YEL003W,0.0,,0
krogan,159,mcl,YLR200W,0.0,,0
krogan,159,mcl,YNL153C,0.0,,0
krogan,159,mcl,YJL179W,0.0,,0
krogan,159,mcl,YGR078C,0.0,,0
krogan,160,mcl,YBR155W,0.0,,0
krogan,160,mcl,YJR031C,0.0,,0
krogan,160,mcl,YJL197W,0.0,,0
krogan,161,mcl,YLR370C,0.0,,0
krogan,161,mcl,YBR234C,0.0,,0
krogan,161,mcl,YJR065C,0.0,,0
krogan,161,mcl,YKL013C,0.0,,0
krogan,161,mcl,YMR028W,0.0,,0
krogan,161,mcl,YDL029W,0.0,,0
krogan,162,mcl,YLR356W,0.0,,0
krogan,162,mcl,YIR022W,0.0,,0
krogan,162,mcl,YLR314C,0.0,,0
krogan,162,mcl,YKR011C,0.0,,0
krogan,163,mcl,YMR010W,0.0,,0
krogan,163,mcl,YOR233W,0.0,,0
krogan,164,mcl,YJL132W,0.0,,0
krogan,164,mcl,YGL096W,0.0,,0
krogan,164,mcl,YLR290C,0.0,,0
krogan,164,mcl,YER012W,0.0,,0
krogan,164,mcl,YKL206C,0.0,,0
krogan,164,mcl,YDL203C,0.0,,0
krogan,164,mcl,YBR173C,0.0,,0
krogan,165,mcl,YGR087C,0.0,,0
krogan,165,mcl,YLR199C,0.0,,0
krogan,166,mcl,YLR034C,0.0,,0
krogan,166,mcl,YPL217C,0.0,,0
krogan,167,mcl,YGR255C,0.0,,0
krogan,167,mcl,YDR192C,0.0,,0
krogan,167,mcl,YPR083W,0.0,,0
krogan,167,mcl,YGR116W,0.0,,0
krogan,167,mcl,YNL291C,0.0,,0
krogan,167,mcl,YDR498C,0.0,,0
krogan,167,mcl,YPL115C,0.0,,0
krogan,167,mcl,YKL037W,0.0,,0
krogan,167,mcl,YOR346W,0.0,,0
krogan,167,mcl,YJL056C,0.0,,0
krogan,167,mcl,YNL310C,0.0,,0
krogan,167,mcl,YML058W,0.0,,0
krogan,167,mcl,YPL180W,0.0,,0
krogan,167,mcl,YLR102C,0.0,,0
krogan,167,mcl,YBR140C,0.0,,0
krogan,167,mcl,YLR454W,0.0,,0
krogan,168,mcl,YBR194W,0.0,,0
krogan,168,mcl,YPR152C,0.0,,0
krogan,169,mcl,YPR018W,0.0,,0
krogan,169,mcl,YML102W,0.0,,0
krogan,169,mcl,YFL041W,0.0,,0
krogan,169,mcl,YBR195C,0.0,,0
krogan,170,mcl,YPR049C,0.0,,0
krogan,170,mcl,YLR423C,0.0,,0
krogan,170,mcl,YBR197C,0.0,,0
krogan,170,mcl,YDR022C,0.0,,0
krogan,170,mcl,YJR156C,0.0,,0
krogan,170,mcl,YPL166W,0.0,,0
krogan,171,mcl,YBR212W,0.0,,0
krogan,171,mcl,YIR037W,0.0,,0
krogan,172,mcl,YHL008C,0.0,,0
krogan,172,mcl,YDR248C,0.0,,0
krogan,172,mcl,YHR185C,0.0,,0
krogan,172,mcl,YHR097C,0.0,,0
krogan,172,mcl,YFR030W,0.0,,0
krogan,172,mcl,YDR304C,0.0,,0
krogan,173,mcl,YNL135C,0.0,,0
krogan,173,mcl,YIL161W,0.0,,0
krogan,173,mcl,YPR166C,0.0,,0
krogan,174,mcl,YNL079C,0.0,,0
krogan,174,mcl,YDR523C,0.0,,0
krogan,174,mcl,YGL062W,0.0,,0
krogan,174,mcl,YBR218C,0.0,,0
krogan,175,mcl,YGL197W,0.0,,0
krogan,175,mcl,YBR225W,0.0,,0
krogan,175,mcl,YLR310C,0.0,,0
krogan,176,mcl,YDR221W,0.0,,0
krogan,176,mcl,YBR229C,0.0,,0
krogan,177,mcl,YNL230C,0.0,,0
krogan,177,mcl,YJL065C,0.0,,0
krogan,177,mcl,YGL133W,0.0,,0
krogan,178,mcl,YOR009W,0.0,,0
krogan,178,mcl,YGR211W,0.0,,0
krogan,178,mcl,YOL006C,0.0,,0
krogan,179,mcl,YNR050C,0.0,,0
krogan,179,mcl,YBR247C,0.0,,0
krogan,180,mcl,YDR346C,0.0,,0
krogan,180,mcl,YPL111W,0.0,,0
krogan,181,mcl,YPL239W,0.0,,0
krogan,181,mcl,YKL143W,0.0,,0
krogan,182,mcl,YPL048W,0.0,,0
krogan,182,mcl,YBR249C,0.0,,0
krogan,182,mcl,YKL056C,0.0,,0
krogan,183,mcl,YNL242W,0.0,,0
krogan,183,mcl,YHR024C,0.0,,0
